appid,name,release_date,promo_price,normal_price
73170,Darkest Hour: A Hearts of Iron Game,"8 Apr, 2011","9,99€",
1472740,Das Balkonzimmer,"2 Dec, 2020",Free,
1866300,Dawn Apart,Coming soon,,
3247200,Dawn of Ages,"28 Apr, 2025",Free,
858810,Dawn of Man,"1 Mar, 2019","24,50€",
447820,Day of Infamy,"23 Mar, 2017","12,49€",
221100,DayZ,"13 Dec, 2018","23,99€",
964570,DCL - The Game,"18 Feb, 2020","29,99€",
223750,DCS World Steam Edition,"2 Aug, 2013",Free,
1772910,Dead District: Survival,"15 Jun, 2023","10,99€",
3745310,DEADLINE DELIVERY,Coming soon,,
3425390,Death and Ladders,"19 Mar, 2025","4,99€",
770490,Death in the Water,"10 Oct, 2019","1,49€",
1483030,Debatto: Delivery Battle,"31 Mar, 2021","3,99€",
2119590,Deducto 2,"16 Jun, 2023","4,99€",
2791970,Delivery Driver Service,Q2 2025,,
1793260,Delivery INC,"27 Jul, 2023","7,09€",
577670,Demolish & Build 2018,"8 Mar, 2018","8,19€",
2424110,Demon Slayer -Kimetsu no Yaiba- Sweep the Board!,"16 Jul, 2024","59,99€",
248530,Depth Hunter 2: Deep Dive,"20 Aug, 2014","6,93€",
681280,Descenders,"7 May, 2019","22,99€",
2057820,Desstroke,"20 Jul, 2022","0,73€",
1024460,Destructive Physics - Destruction Simulator,"20 Aug, 2021","9,75€",
1450900,Desynced,"15 Aug, 2023","28,99€",
436230,Detached,"18 May, 2017","22,99€",
848410,Detached: Non-VR Edition,"24 Jul, 2018","12,49€",
1139890,Dictators:No Peace Countryballs,"1 Jan, 2020","0,99€",
3481370,Diecast Shop Simulator,Q2 2025,,
2361780,Dig Deep,"20 May, 2024","3,60€",
2349040,Dinky Guardians,"2 Oct, 2023","14,79€",
690790,DiRT Rally 2.0,"26 Feb, 2019","19,99€",
2917550,Disc Frenzy,Coming soon,,
"331160,343140,332260",Disney Cars Classics,"24 Feb, 2015","38,99€",
1537830,Disney Speedstorm,"28 Sep, 2023",Free,
331160,Disney•Pixar Cars,"24 Feb, 2015","19,50€",
1454600,Doctor Bunny,"24 Nov, 2020","2,99€",
3222850,Doctor Dash ASMR Hospital,"21 Nov, 2024",Free,
2271320,Dodge It! Online,"24 Jan, 2023","4,99€",
2231300,Dodgy Deliveries,"31 Jan, 2025",Free,
1423680,DOGFIGHTER -WW2-,"7 Oct, 2020","6,59€",
2625510,Don't Shout Together,"14 Jun, 2024","4,99€",
3398870,Dooms Hair Salon,"24 Mar, 2025","9,75€",
248610,Door Kickers,"20 Oct, 2014","18,99€",
686200,Door Kickers: Action Squad,"10 Sep, 2018","11,99€",
570,Dota 2,"9 Jul, 2013",Free,
488550,Dream Car Builder,"21 Sep, 2018","8,19€",
3541460,Dream Place,To be announced,Free,
1468400,Dreamhouse: The Game,To be announced,,
520950,DRIFT CE,"10 Jun, 2021","29,99€",
1782820,Drift Go,Coming soon,,
2353690,DRIFT ISLAND,2025,,
1070580,Drift86,"19 Nov, 2019","0,99€",
1934700,Drifting Kings,"1 Sep, 2022","4,99€",
2625420,Drive Beyond Horizons,"24 Mar, 2025","24,50€",
1916410,Drive Beyond Horizons: Prologue,Coming soon,Free,
3119780,Drive Thru Miami,"28 Oct, 2024","12,79€",
3062050,Drive Thru Simulator : Prologue,"28 Apr, 2025",Free,
273730,Driving School Simulator,"25 Sep, 2014","9,75€",
3491420,Dronaldo Drone Football League,Coming soon,,
2668180,Drone Flight Simulator Online,"10 Nov, 2023","0,49€",
1708850,Drug Dealer Simulator 2,"20 Jun, 2024","24,50€",
1798110,Drug Lord Simulator,Coming soon,,
667530,Drunken Wrestlers 2,"1 Apr, 2019","3,99€",
3603900,Drunkonauts,Coming soon,,
2967940,Duck Creator 2,Coming soon,,
2682580,DUCKSIDE,"25 Sep, 2024","9,61€",
654990,Dude Simulator,"13 Jul, 2017","4,99€",
825310,Dude Simulator 2,"27 Jul, 2018","0,69€",
1086640,Dude Simulator 3,"23 Aug, 2019","4,99€",
1892030,Dummynation,"15 Apr, 2022","8,99€",
1605220,Dune: Spice Wars,"14 Sep, 2023","34,99€",
200550,Dungeons - The Dark Lord,"27 Sep, 2011","9,99€",
262280,Dungeons 2,"24 Apr, 2015","19,99€",
493900,Dungeons 3,"13 Oct, 2017","29,99€",
1643310,Dungeons 4,"9 Nov, 2023","49,99€",
3136170,E-FCC,2025,,
2669320,EA SPORTS FC™ 25,"27 Sep, 2024","69,99€",
2195250,EA SPORTS FC™ 24,"29 Sep, 2023","69,99€",
1849250,EA SPORTS™ WRC,"2 Nov, 2023","49,99€",
408250,Eagle Flight,"20 Dec, 2016","19,99€",
1900,Earth 2160,"1 Apr, 2006","9,75€",
741670,Easy Red,"1 Dec, 2017","3,99€",
1324780,Easy Red 2,"6 Jan, 2022","8,99€",
2822720,Echoes of Extinction,To be announced,,
3136490,Echoes of the Architects,2025,,
3537830,Echoes of the Architects: Prologue,"28 Mar, 2025",Free,
382310,Eco,"6 Feb, 2018","28,99€",
1665460,eFootball™,"30 Sep, 2021",Free,
656590,Eight-Minute Empire,"6 Sep, 2017","7,79€",
1301990,Electro Ride Prologue,"30 May, 2020",Free,
3041550,Electronic Market Simulator,"20 Jun, 2025",,
488310,Eleven Table Tennis,"22 Sep, 2016","28,99€",
359320,Elite Dangerous,"2 Apr, 2015","5,99€",
1062830,Embr,"23 Sep, 2021","19,99€",
850170,EMERGENCY,"15 Aug, 2023",Free,
735280,EMERGENCY 20,"31 Oct, 2017","29,99€",
260930,Emergency 2014,"15 Nov, 2013","9,99€",
757200,EMERGENCY 3,"19 Dec, 2017","7,99€",
785770,Emergency Call 112 – The Fire Fighting Simulation 2,"18 Mar, 2021","29,95€",
416590,Emily Wants To Play,"10 Dec, 2015","4,99€",
1907040,EmptyEpsilon,"8 Dec, 2024",Free,
383120,Empyrion - Galactic Survival,"5 Aug, 2020","19,99€",
2380990,Endless Anime Golf,2025,,
840260,Endless World Idle RPG,"6 Dec, 2019",Free,
3407390,ENDLESS™ Legend 2,Coming soon,,
208140,ENDLESS™ Space - Definitive Edition,"4 Jul, 2012","9,99€",
2228250,Endurance Motorsport Series,Coming soon,,
256190,Enemy Front,"10 Jun, 2014","19,99€",
